sentence id,ref sentence,PLL score,negative PLL score,nr. of tokens,nr. of words,avg. nr. of tokens,quantile rank
1580-141084-0029,His troubled blue eyes glanced at each of us and finally rested with an expression of blank dismay upon bannister in the farther corner.,-58.96138381958008,58.96138381958008,29,24,1.2083333333333333,0
1580-141084-0030,Just close the door said holmes.,-43.64789438247681,43.64789438247681,11,6,1.8333333333333333,3
1580-141084-0031,We want to know mister gilchrist how you an honourable man ever came to commit such an action as that of yesterday.,-81.26888608932495,81.26888608932495,30,22,1.3636363636363635,2
1580-141084-0032,For a moment gilchrist with upraised hand tried to control his writhing features.,-48.68125295639038,48.68125295639038,23,13,1.7692307692307692,3
1580-141084-0033,Come come said holmes kindly it is human to err and at least no one can accuse you of being a callous criminal.,-80.09795379638672,80.09795379638672,32,23,1.391304347826087,2
1580-141084-0034,Well well don't trouble to answer listen and see that i do you no injustice.,-73.75020694732666,73.75020694732666,20,15,1.3333333333333333,1
1580-141084-0035,He could examine the papers in his own office.,-16.201117515563965,16.201117515563965,12,9,1.3333333333333333,1
1580-141084-0036,The indian i also thought nothing of.,-39.3077278137207,39.3077278137207,11,7,1.5714285714285714,3
1580-141084-0037,When i approached your room i examined the window.,-29.036346435546875,29.036346435546875,12,9,1.3333333333333333,1
1580-141084-0038,No one less than that would have a chance.,-11.400712013244627,11.400712013244627,12,9,1.3333333333333333,1
1580-141084-0039,I entered and i took you into my confidence as to the suggestions of the side table.,-68.8854455947876,68.8854455947876,20,17,1.1764705882352942,0
1580-141084-0040,He returned carrying his jumping shoes which are provided as you are aware with several sharp spikes.,-64.91982173919678,64.91982173919678,20,17,1.1764705882352942,0
1580-141084-0041,No harm would have been done had it not been that as he passed your door he perceived the key which had been left by the carelessness of your servant.,-43.43159818649292,43.43159818649292,34,30,1.1333333333333333,0
1580-141084-0042,A sudden impulse came over him to enter and see if they were indeed the proofs.,-36.346049308776855,36.346049308776855,20,16,1.25,1
1580-141084-0043,He put his shoes on the table.,-13.3110990524292,13.3110990524292,10,7,1.4285714285714286,2
1580-141084-0044,Gloves said the young man.,-20.82493019104004,20.82493019104004,10,5,2.0,3
1580-141084-0045,Suddenly he heard him at the very door there was no possible escape.,-38.67896223068237,38.67896223068237,16,13,1.2307692307692308,1
1580-141084-0046,Have i told the truth mister gilchrist.,-52.69808197021485,52.69808197021485,14,7,2.0,3
1580-141084-0047,I have a letter here mister soames which i wrote to you early this morning in the middle of a restless night.,-42.8908314704895,42.8908314704895,28,22,1.2727272727272727,1
1580-141084-0048,It will be clear to you from what i have said that only you could have let this young man out since you were left in the room and must have locked the door when you went out.,-55.02882480621338,55.02882480621338,41,38,1.0789473684210527,0
1580-141084-0049,It was simple enough sir if you only had known but with all your cleverness it was impossible that you could know.,-47.65457439422608,47.65457439422608,26,22,1.1818181818181819,0
1580-141084-0050,If mister soames saw them the game was up.,-35.26959228515625,35.26959228515625,15,9,1.6666666666666667,3
1995-1826-0000,In the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,-74.73692178726196,74.73692178726196,30,27,1.1111111111111112,0
1995-1826-0001,The south she had not thought of seriously and yet knowing of its delightful hospitality and mild climate she was not averse to charleston or new orleans.,-101.47916984558104,101.47916984558104,37,27,1.3703703703703705,2
1995-1826-0002,John taylor who had supported her through college was interested in cotton.,-49.25451469421387,49.25451469421387,17,12,1.4166666666666667,2
1995-1826-0003,Better go he had counselled sententiously.,-31.08166217803955,31.08166217803955,12,6,2.0,3
1995-1826-0004,Might learn something useful down there.,-11.101784706115724,11.101784706115724,9,6,1.5,2
1995-1826-0005,But john there's no society just elementary work.,-37.74562788009644,37.74562788009644,15,8,1.875,3
1995-1826-0006,Been looking up tooms county.,-46.57740497589111,46.57740497589111,9,5,1.8,3
1995-1826-0007,Find some cresswells there big plantations rated at two hundred and fifty thousand dollars.,-61.35700416564941,61.35700416564941,20,14,1.4285714285714286,2
1995-1826-0008,Some others too big cotton county.,-53.77022123336792,53.77022123336792,9,6,1.5,2
1995-1826-0009,You ought to know john if i teach negroes i'll scarcely see much of people in my own class.,-62.384140968322754,62.384140968322754,28,19,1.4736842105263157,2
1995-1826-0010,At any rate i say go.,-25.342673778533936,25.342673778533936,9,6,1.5,2
1995-1826-0011,Here she was teaching dirty children and the smell of confused odors and bodily perspiration was to her at times unbearable.,-51.29338836669922,51.29338836669922,27,21,1.2857142857142858,1
1995-1826-0012,She wanted a glance of the new books and periodicals and talk of great philanthropies and reforms.,-53.5594973564148,53.5594973564148,25,17,1.4705882352941178,2
1995-1826-0013,So for the hundredth time she was thinking today as she walked alone up the lane back of the barn and then slowly down through the bottoms.,-78.94237422943115,78.94237422943115,32,27,1.1851851851851851,0
1995-1826-0014,Cotton she paused.,-39.45365047454834,39.45365047454834,6,3,2.0,3
1995-1826-0015,She had almost forgotten that it was here within touch and sight.,-22.483491897583008,22.483491897583008,15,12,1.25,1
1995-1826-0016,The glimmering sea of delicate leaves whispered and murmured before her stretching away to the northward.,-55.83863115310669,55.83863115310669,22,16,1.375,2
1995-1826-0017,There might be a bit of poetry here and there but most of this place was such desperate prose.,-43.978514194488525,43.978514194488525,22,19,1.1578947368421053,0
1995-1826-0018,Her regard shifted to the green stalks and leaves again and she started to move away.,-37.09261322021485,37.09261322021485,20,16,1.25,1
1995-1826-0019,Cotton is a wonderful thing is it not boys she said rather primly.,-52.74154186248779,52.74154186248779,18,13,1.3846153846153846,2
1995-1826-0020,Miss taylor did not know much about cotton but at least one more remark seemed called for.,-55.37112331390381,55.37112331390381,22,17,1.2941176470588236,1
1995-1826-0021,Don't know well of all things inwardly commented miss taylor literally born in cotton and oh well as much as to ask what's the use she turned again to go.,-149.54228734970093,149.54228734970093,40,30,1.3333333333333333,1
1995-1826-0022,I suppose though it's too early for them then came the explosion.,-34.92458963394165,34.92458963394165,17,12,1.4166666666666667,2
1995-1826-0023,Goobers don't grow on the tops of vines but underground on the roots like yams is that so.,-66.89847564697266,66.89847564697266,26,18,1.4444444444444444,2
1995-1826-0024,The golden fleece it's the silver fleece he harkened.,-18.714436054229736,18.714436054229736,18,9,2.0,3
1995-1826-0025,Some time you'll tell me please won't you.,-32.614840507507324,32.614840507507324,15,8,1.875,3
1995-1826-0026,Now for one little half hour she had been a woman talking to a boy no not even that she had been talking just talking there were no persons in the conversation just things one thing cotton.,-125.92252922058104,125.92252922058104,40,37,1.0810810810810811,0
1995-1836-0000,The hon charles smith miss sarah's brother was walking swiftly uptown from mister easterly's wall street office and his face was pale.,-128.8985481262207,128.8985481262207,37,22,1.6818181818181819,3
1995-1836-0001,At last the cotton combine was to all appearances an assured fact and he was slated for the senate.,-75.73236513137817,75.73236513137817,22,19,1.1578947368421053,0
1995-1836-0002,Why should he not be as other men.,-26.60131454467773,26.60131454467773,11,8,1.375,2
1995-1836-0003,She was not herself a notably intelligent woman she greatly admired intelligence or whatever looked to her like intelligence in others.,-63.20152807235718,63.20152807235718,24,21,1.1428571428571428,0
1995-1836-0004,As she awaited her guests she surveyed the table with both satisfaction and disquietude for her social functions were few tonight there were she checked them off on her fingers sir james creighton the rich english manufacturer and lady creighton mister and missus vanderpool mister harry cresswell and his sister john taylor and his sister and mister charles smith whom the evening papers mentioned as likely to be united states senator from new jersey a selection of guests that had been determined unknown to the hostess by the meeting of cotton interests earlier in the day.,-371.3967905044556,371.3967905044556,128,96,1.3333333333333333,1
1995-1836-0005,Missus grey had met southerners before but not intimately and she always had in mind vividly their cruelty to poor negroes a subject she made a point of introducing forthwith.,-68.5400390625,68.5400390625,40,30,1.3333333333333333,1
1995-1836-0006,She was therefore most agreeably surprised to hear mister cresswell express himself so cordially as approving of negro education.,-53.01393795013428,53.01393795013428,29,19,1.5263157894736843,3
1995-1836-0007,But you believe in some education asked mary taylor.,-55.62133550643921,55.62133550643921,15,9,1.6666666666666667,3
