sentence id,ref sentence,PLL score,nr. of tokens
2094-142345-0036,Nay dear aunt you never heard me say that all people are called to forsake their work and their families.,-238.3143754005432,26
2094-142345-0037,We can all be servants of god wherever our lot is cast but he gives us different sorts of work according as he fits us for it and calls us to it.,-256.649405002594,35
2094-142345-0038,I can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little totty crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her.,-506.4157691001892,75
2094-142345-0039,I've strong assurance that no evil will happen to you and my uncle and the children from anything i've done.,-222.82907819747925,27
2094-142345-0040,I didn't preach without direction.,-68.46936559677124,11
2094-142345-0041,Direction.,-23.708755493164062,4
2094-142345-0042,I hanna common patience with you.,-84.69550657272339,10
2094-142345-0043,By this time the two gentlemen had reached the palings and had got down from their horses it was plain they meant to come in.,-224.14571714401245,30
2094-142345-0044,Said mister irwine with his stately cordiality.,-145.4605655670166,16
2094-142345-0045,Oh sir don't mention it said missus poyser.,-133.290536403656,16
2094-142345-0046,I delight in your kitchen.,-74.26077079772949,8
2094-142345-0047,Poyser is not at home is he.,-74.9401183128357,12
2094-142345-0048,Said captain donnithorne seating himself where he could see along the short passage to the open dairy door.,-190.2395830154419,25
2094-142345-0049,No sir he isn't he's gone to rosseter to see mister west the factor about the wool.,-194.84007453918457,27
2094-142345-0050,But there's father the barn sir if he'd be of any use.,-142.74743366241455,19
2094-142345-0051,No thank you i'll just look at the whelps and leave a message about them with your shepherd.,-184.46725845336914,27
2094-142345-0052,I must come another day and see your husband i want to have a consultation with him about horses.,-151.74872875213623,22
2094-142345-0053,For if he's anywhere on the farm we can send for him in a minute.,-108.72213840484619,20
2094-142345-0054,Oh sir said missus poyser rather alarmed you wouldn't like it at all.,-193.6424856185913,21
2094-142345-0055,But you know more about that than i do sir.,-125.99026393890381,13
2094-142345-0056,I think i should be doing you a service to turn you out of such a place.,-134.66651725769043,20
2094-142345-0057,I know his farm is in better order than any other within ten miles of us and as for the kitchen he added smiling i don't believe there's one in the kingdom to beat it.,-285.33614444732666,42
2094-142345-0058,By the by i've never seen your dairy i must see your dairy missus poyser.,-171.9137396812439,23
2094-142345-0059,This missus poyser said blushing and believing that the captain was really interested in her milk pans and would adjust his opinion of her to the appearance of her dairy.,-287.1041078567505,38
2094-142345-0060,Oh i've no doubt it's in capital order.,-102.36633825302124,15
2300-131720-0000,The paris plant like that at the crystal palace was a temporary exhibit.,-113.62743616104126,17
2300-131720-0001,The london plant was less temporary but not permanent supplying before it was torn out no fewer than three thousand lamps in hotels churches stores and dwellings in the vicinity of holborn viaduct.,-307.0585970878601,40
2300-131720-0002,There messrs johnson and hammer put into practice many of the ideas now standard in the art and secured much useful data for the work in new york of which the story has just been told.,-289.8060841560364,43
2300-131720-0003,The dynamo electric machine though small was robust for under all the varying speeds of water power and the vicissitudes of the plant to which it belonged it continued in active use until eighteen ninety nine seventeen years.,-325.83769178390503,46
2300-131720-0004,Owing to his insistence on low pressure direct current for use in densely populated districts as the only safe and truly universal profitable way of delivering electrical energy to the consumers edison has been frequently spoken of as an opponent of the alternating current.,-442.7933588027954,49
2300-131720-0005,Why if we erect a station at the falls it is a great economy to get it up to the city.,-158.79865884780884,24
2300-131720-0006,There seems no good reason for believing that it will change.,-114.97875356674194,14
2300-131720-0007,Broad as the prairies and free in thought as the winds that sweep them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate.,-313.6618456840515,43
2300-131720-0008,Everything he has done has been aimed at the conservation of energy the contraction of space the intensification of culture.,-182.90511274337769,25
2300-131720-0009,For some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously.,-226.03543663024902,27
2300-131720-0010,It could not be used for electroplating or deposition nor could it charge storage batteries all of which are easily within the ability of the direct current.,-216.01861906051636,31
2300-131720-0011,But when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farm house the alternating current in all elements save its danger was and is ideal.,-355.1288604736328,44
2300-131720-0012,Edison was intolerant of sham and shoddy and nothing would satisfy him that could not stand cross examination by microscope test tube and galvanometer.,-250.16609954833984,35
2300-131720-0013,Unless he could secure an engine of smoother running and more exactly governed and regulated than those available for his dynamo and lamp edison realized that he would find it almost impossible to give a steady light.,-332.84190225601196,44
2300-131720-0014,Mister edison was a leader far ahead of the time.,-101.76922464370728,14
2300-131720-0015,He obtained the desired speed and load with a friction brake also regulator of speed but waited for an indicator to verify it.,-193.24494314193726,26
2300-131720-0016,Then again there was no known way to lubricate an engine for continuous running and mister edison informed me that as a marine engine started before the ship left new york and continued running until it reached its home port so an engine for his purposes must produce light at all times.,-498.03887033462524,61
2300-131720-0017,Edison had installed his historic first great central station system in new york on the multiple arc system covered by his feeder and main invention which resulted in a notable saving in the cost of conductors as against a straight two wire system throughout of the tree kind.,-403.39055252075195,53
2300-131720-0018,He soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening but for the compact districts of large cities.,-227.2478642463684,33
