sentence id,ref sentence,PLL score,nr. of tokens
2300-131720-0013,Unless he could secure an engine of smoother running and more exactly governed and regulated than those available for his dynamo and lamp edison realized that he would find it almost impossible to give a steady light.,-182.3317675590515,44
2300-131720-0014,Mister edison was a leader far ahead of the time.,-59.705482006073,14
2300-131720-0015,He obtained the desired speed and load with a friction brake also regulator of speed but waited for an indicator to verify it.,-74.62263345718384,26
2300-131720-0016,Then again there was no known way to lubricate an engine for continuous running and mister edison informed me that as a marine engine started before the ship left new york and continued running until it reached its home port so an engine for his purposes must produce light at all times.,-223.26800727844238,61
2300-131720-0017,Edison had installed his historic first great central station system in new york on the multiple arc system covered by his feeder and main invention which resulted in a notable saving in the cost of conductors as against a straight two wire system throughout of the tree kind.,-249.36618041992188,53
2300-131720-0018,He soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening but for the compact districts of large cities.,-144.7824034690857,33
2300-131720-0019,The strong position held by the edison system under the strenuous competition that was already springing up was enormously improved by the introduction of the three wire system and it gave an immediate impetus to incandescent lighting.,-225.54488563537598,50
2300-131720-0020,It was specially suited for a trial plant also in the early days when a yield of six or eight lamps to the horse power was considered subject for congratulation.,-150.62150478363037,36
2300-131720-0021,The street conductors were of the overhead pole line construction and were installed by the construction company that had been organized by edison to build and equip central stations.,-161.13544750213623,36
2300-131720-0022,Meanwhile he had called upon me to make a report of the three wire system known in england as the hopkinson both doctor john hopkinson and mister edison being independent inventors at practically the same time.,-273.3387989997864,50
2300-131720-0023,I think he was perhaps more appreciative than i was of the discipline of the edison construction department and thought it would be well for us to wait until the morning of the fourth before we started up.,-151.6125030517578,45
2300-131720-0024,But the plant ran and it was the first three wire station in this country.,-42.54403209686279,18
2300-131720-0025,They were later used as reserve machines and finally with the engine retired from service as part of the collection of edisonia but they remain in practically as good condition as when installed in eighteen eighty three.,-125.37205600738525,42
2300-131720-0026,The arc lamp installed outside a customer's premises or in a circuit for public street lighting burned so many hours nightly so many nights in the month and was paid for at that rate subject to rebate for hours when the lamp might be out through accident.,-171.51373195648193,54
2300-131720-0027,Edison held that the electricity sold must be measured just like gas or water and he proceeded to develop a meter.,-60.9636869430542,24
2300-131720-0028,There was infinite scepticism around him on the subject and while other inventors were also giving the subject their thought the public took it for granted that anything so utterly intangible as electricity that could not be seen or weighed and only gave secondary evidence of itself at the exact point of use could not be brought to accurate registration.,-209.07924795150757,68
2300-131720-0029,Hence the edison electrolytic meter is no longer used despite its excellent qualities.,-79.67596244812012,19
2300-131720-0030,The principle employed in the edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,-173.49297285079956,33
2300-131720-0031,Associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage.,-248.06823873519897,47
2300-131720-0032,The standard edison meter practice was to remove the cells once a month to the meter room of the central station company for examination another set being substituted.,-143.90308046340942,32
2300-131720-0033,In december eighteen eighty eight mister w j jenks read an interesting paper before the american institute of electrical engineers on the six years of practical experience had up to that time with the meter then more generally in use than any other.,-211.94972324371338,53
2300-131720-0034,The others having been in operation too short a time to show definite results although they also went quickly to a dividend basis.,-102.02470684051514,27
2300-131720-0035,In this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above one thousand lights and that the best financial results were invariably secured in a station selling current by meter.,-252.01614141464233,68
2300-131720-0036,The meter continued in general service during eighteen ninety nine and probably up to the close of the century.,-73.0049524307251,22
2300-131720-0037,He weighed and reweighed the meter plates and pursued every line of investigation imaginable but all in vain.,-136.49751472473145,27
2300-131720-0038,He felt he was up against it and that perhaps another kind of a job would suit him better.,-40.033447265625,22
2300-131720-0039,The problem was solved.,-8.138400077819824,7
2300-131720-0040,We were more interested in the technical condition of the station than in the commercial part.,-35.97963285446167,19
2300-131720-0041,We had meters in which there were two bottles of liquid.,-28.47928810119629,14
237-126133-0000,Here she would stay comforted and soothed among the lovely plants and rich exotics rejoicing the heart of old turner the gardener who since polly's first rapturous entrance had taken her into his good graces for all time.,-268.0224537849426,56
237-126133-0001,Every chance she could steal after practice hours were over and after the clamorous demands of the boys upon her time were fully satisfied was seized to fly on the wings of the wind to the flowers.,-154.8758044242859,42
237-126133-0002,Then dear said missus whitney you must be kinder to her than ever think what it would be for one of you to be away from home even among friends.,-153.25400066375732,37
237-126133-0003,Somehow of all the days when the home feeling was the strongest this day it seemed as if she could bear it no longer.,-47.93204975128174,27
237-126133-0004,If she could only see phronsie for just one moment.,-60.31504154205322,16
