sentence id,ref sentence,PLL score,nr. of tokens
3570-5694-0010,The objection of course presents itself that expenditure on women's dress and household paraphernalia is an obvious exception to this rule but it will appear in the sequel that this exception is much more obvious than substantial.,-165.55345153808594,40
3570-5694-0011,The custom of festive gatherings probably originated in motives of conviviality and religion these motives are also present in the later development but they do not continue to be the sole motives.,-147.42227172851562,35
3570-5694-0012,There is a more or less elaborate system of rank and grades.,-47.61711502075195,12
3570-5694-0013,This differentiation is furthered by the inheritance of wealth and the consequent inheritance of gentility.,-72.02030944824219,18
3570-5694-0014,Many of these affiliated gentlemen of leisure are at the same time lesser men of substance in their own right so that some of them are scarcely at all others only partially to be rated as vicarious consumers.,-169.95867919921875,39
3570-5694-0015,So many of them however as make up the retainer and hangers on of the patron may be classed as vicarious consumer without qualification.,-135.09365844726562,28
3570-5694-0016,Many of these again and also many of the other aristocracy of less degree have in turn attached to their persons a more or less comprehensive group of vicarious consumer in the persons of their wives and children their servants retainers et cetera.,-211.22940063476562,47
3570-5694-0017,The wearing of uniforms or liveries implies a considerable degree of dependence and may even be said to be a mark of servitude real or ostensible.,-110.55477142333984,29
3570-5694-0018,The wearers of uniforms and liveries may be roughly divided into two classes the free and the servile or the noble and the ignoble.,-98.65961456298828,29
3570-5694-0019,But the general distinction is not on that account to be overlooked.,-48.2172737121582,12
3570-5694-0020,So those offices which are by right the proper employment of the leisure class are noble such as government fighting hunting the care of arms and accoutrements and the like in short those which may be classed as ostensibly predatory employments.,-221.71690368652344,46
3570-5694-0021,Whenever as in these cases the menial service in question has to do directly with the primary leisure employments of fighting and hunting it easily acquires a reflected honorific character.,-163.6622314453125,34
3570-5694-0022,The livery becomes obnoxious to nearly all who are required to wear it.,-62.69887924194336,14
3570-5695-0000,In a general way though not wholly nor consistently these two groups coincide.,-72.96773529052734,13
3570-5695-0001,The dependent who was first delegated for these duties was the wife or the chief wife and as would be expected in the later development of the institution when the number of persons by whom these duties are customarily performed gradually narrows the wife remains the last.,-211.23220825195312,49
3570-5695-0002,But as we descend the social scale the point is presently reached where the duties of vicarious leisure and consumption devolve upon the wife alone.,-117.69829559326172,27
3570-5695-0003,In the communities of the western culture this point is at present found among the lower middle class.,-81.72771453857422,18
3570-5695-0004,If beauty or comfort is achieved and it is a more or less fortuitous circumstance if they are they must be achieved by means and methods that commend themselves to the great economic law of wasted effort.,-164.92906188964844,38
3570-5695-0005,The man of the household also can do something in this direction and indeed he commonly does but with a still lower descent into the levels of indigence along the margin of the slums the man and presently also the children virtually cease to consume valuable goods for appearances and the woman remains virtually the sole exponent of the household's pecuniary decency.,-321.79864501953125,69
3570-5695-0006,Very much of squalor and discomfort will be endured before the last trinket or the last pretense of pecuniary decency is put away.,-116.84861755371094,31
3570-5695-0007,There is no class and no country that has yielded so abjectly before the pressure of physical want as to deny themselves all gratification of this higher or spiritual need.,-136.559814453125,32
3570-5695-0008,The question is which of the two methods will most effectively reach the persons whose convictions it is desired to affect.,-74.97238159179688,21
3570-5695-0009,Each will therefore serve about equally well during the earlier stages of social growth.,-70.21119689941406,14
3570-5695-0010,The modern organization of industry works in the same direction also by another line.,-70.80029296875,14
3570-5695-0011,It is evident therefore that the present trend of the development is in the direction of heightening the utility of conspicuous consumption as compared with leisure.,-91.412353515625,27
3570-5695-0012,It is also noticeable that the serviceability of consumption as a means of repute as well as the insistence on it as an element of decency is at its best in those portions of the community where the human contact of the individual is widest and the mobility of the population is greatest.,-201.27902221679688,55
3570-5695-0013,Consumption becomes a larger element in the standard of living in the city than in the country.,-57.952205657958984,18
3570-5695-0014,Among the country population its place is to some extent taken by savings and home comforts known through the medium of neighborhood gossip sufficiently to serve the like general purpose of pecuniary repute.,-180.20399475097656,38
3570-5695-0015,The result is a great mobility of the labor employed in printing perhaps greater than in any other equally well defined and considerable body of workmen.,-119.300537109375,27
3570-5696-0000,Under the simple test of effectiveness for advertising we should expect to find leisure and the conspicuous consumption of goods dividing the field of pecuniary emulation pretty evenly between them at the outset.,-158.31390380859375,36
3570-5696-0001,But the actual course of development has been somewhat different from this ideal scheme leisure held the first place at the start and came to hold a rank very much above wasteful consumption of goods both as a direct exponent of wealth and as an element in the standard of decency during the quasi peaceable culture.,-259.19427490234375,57
3570-5696-0002,Other circumstances permitting that instinct disposes men to look with favor upon productive efficiency and on whatever is of human use.,-112.25699615478516,22
3570-5696-0003,A reconciliation between the two conflicting requirements is effected by a resort to make believe many and intricate polite observances and social duties of a ceremonial nature are developed many organizations are founded with some specious object of amelioration embodied in their official style and title there is much coming and going and a deal of talk to the end that the talkers may not have occasion to reflect on what is the effectual economic value of their traffic.,-404.39508056640625,86
3570-5696-0004,The salient features of this development of domestic service have already been indicated.,-58.34403610229492,13
3570-5696-0005,Throughout the entire evolution of conspicuous expenditure whether of goods or of services or human life runs the obvious implication that in order to effectually mend the consumer's good fame it must be an expenditure of superfluities.,-188.0386962890625,40
